id,name,description,mun_red,CO_REGSAUD
5005681,Mundo Novo,Mundo Novo,500568,50003
5005707,Naviraí,Naviraí,500570,50003
5005806,Nioaque,Nioaque,500580,50001
5006002,Nova Alvorada do Sul,Nova Alvorada do Sul,500600,50001
5006200,Nova Andradina,Nova Andradina,500620,50003
5006259,Novo Horizonte do Sul,Novo Horizonte do Sul,500625,50003
5006309,Paranaíba,Paranaíba,500630,50004
5006358,Paranhos,Paranhos,500635,50003
5006408,Pedro Gomes,Pedro Gomes,500640,50001
5006606,Ponta Porã,Ponta Porã,500660,50003
5006903,Porto Murtinho,Porto Murtinho,500690,50001
5007109,Ribas do Rio Pardo,Ribas do Rio Pardo,500710,50001
5007208,Rio Brilhante,Rio Brilhante,500720,50003
5007307,Rio Negro,Rio Negro,500730,50001
5007406,Rio Verde de Mato Grosso,Rio Verde de Mato Grosso,500740,50001
5007505,Rochedo,Rochedo,500750,50001
5007554,Santa Rita do Pardo,Santa Rita do Pardo,500755,50004
5007695,São Gabriel do Oeste,São Gabriel do Oeste,500769,50001
5007703,Sete Quedas,Sete Quedas,500770,50003
5007802,Selvíria,Selvíria,500780,50004
5007901,Sidrolândia,Sidrolândia,500790,50001
5007935,Sonora,Sonora,500793,50001
5007950,Tacuru,Tacuru,500795,50003
5007976,Taquarussu,Taquarussu,500797,50003
5008008,Terenos,Terenos,500800,50001
5008305,Três Lagoas,Três Lagoas,500830,50004
5008404,Vicentina,Vicentina,500840,50003
5100102,Acorizal,Acorizal,510010,51002
5100201,Água Boa,Água Boa,510020,51006
5100250,Alta Floresta,Alta Floresta,510025,51001
5100300,Alto Araguaia,Alto Araguaia,510030,51013
5100359,Alto Boa Vista,Alto Boa Vista,510035,51009
5100409,Alto Garças,Alto Garças,510040,51013
5100508,Alto Paraguai,Alto Paraguai,510050,51004
5100607,Alto Taquari,Alto Taquari,510060,51013
5100805,Apiacás,Apiacás,510080,51001
5101001,Araguaiana,Araguaiana,510100,51005
5101209,Araguainha,Araguainha,510120,51013
5101258,Araputanga,Araputanga,510125,51011
5101308,Arenápolis,Arenápolis,510130,51007
5101407,Aripuanã,Aripuanã,510140,51008
5101605,Barão de Melgaço,Barão de Melgaço,510160,51002
5101704,Barra do Bugres,Barra do Bugres,510170,51007
5101803,Barra do Garças,Barra do Garças,510180,51005
5101852,Bom Jesus do Araguaia,Bom Jesus do Araguaia,510185,51006
5101902,Brasnorte,Brasnorte,510190,51008
5102504,Cáceres,Cáceres,510250,51011
5102603,Campinápolis,Campinápolis,510260,51005
5102637,Campo Novo do Parecis,Campo Novo do Parecis,510263,51007
5102678,Campo Verde,Campo Verde,510267,51013
5102686,Campos de Júlio,Campos de Júlio,510268,51012
5102694,Canabrava do Norte,Canabrava do Norte,510269,51003
5102702,Canarana,Canarana,510270,51006
5102793,Carlinda,Carlinda,510279,51001
5102850,Castanheira,Castanheira,510285,51008
5103007,Chapada dos Guimarães,Chapada dos Guimarães,510300,51002
5103056,Cláudia,Cláudia,510305,51014
5103106,Cocalinho,Cocalinho,510310,51006
5103205,Colíder,Colíder,510320,51010
5103254,Colniza,Colniza,510325,51008
5103304,Comodoro,Comodoro,510330,51012
5103353,Confresa,Confresa,510335,51003
5103361,Conquista D'Oeste,Conquista D'Oeste,510336,51012
5103379,Cotriguaçu,Cotriguaçu,510337,51008
5103403,Cuiabá,Cuiabá,510340,51002
5103437,Curvelândia,Curvelândia,510343,51011
5103452,Denise,Denise,510345,51007
5103502,Diamantino,Diamantino,510350,51004
5103601,Dom Aquino,Dom Aquino,510360,51013
5103700,Feliz Natal,Feliz Natal,510370,51014
5103809,Figueirópolis D'Oeste,Figueirópolis D'Oeste,510380,51012
5103858,Gaúcha do Norte,Gaúcha do Norte,510385,51006
5103908,General Carneiro,General Carneiro,510390,51005
5103957,Glória D'Oeste,Glória D'Oeste,510395,51011
5104104,Guarantã do Norte,Guarantã do Norte,510410,51015
5104203,Guiratinga,Guiratinga,510420,51013
5104500,Indiavaí,Indiavaí,510450,51011
5104526,Ipiranga do Norte,Ipiranga do Norte,510452,51014
5104542,Itanhangá,Itanhangá,510454,51014
5104559,Itaúba,Itaúba,510455,51010
5104609,Itiquira,Itiquira,510460,51013
5104807,Jaciara,Jaciara,510480,51013
5104906,Jangada,Jangada,510490,51002
5105002,Jauru,Jauru,510500,51012
5105101,Juara,Juara,510510,51016
5105150,Juína,Juína,510515,51008
5105176,Juruena,Juruena,510517,51008
5105200,Juscimeira,Juscimeira,510520,51013
5105234,Lambari D'Oeste,Lambari D'Oeste,510523,51011
5105259,Lucas do Rio Verde,Lucas do Rio Verde,510525,51014
5105309,Luciara,Luciara,510530,51009
5105507,Vila Bela da Santíssima Trindade,Vila Bela da Santíssima Trindade,510550,51012
5105580,Marcelândia,Marcelândia,510558,51010
5105606,Matupá,Matupá,510560,51015
5105622,Mirassol d'Oeste,Mirassol d'Oeste,510562,51011
5105903,Nobres,Nobres,510590,51004
5106000,Nortelândia,Nortelândia,510600,51004
5106109,Nossa Senhora do Livramento,Nossa Senhora do Livramento,510610,51002
5106158,Nova Bandeirantes,Nova Bandeirantes,510615,51001
5106174,Nova Nazaré,Nova Nazaré,510617,51006
5106182,Nova Lacerda,Nova Lacerda,510618,51012
5106190,Nova Santa Helena,Nova Santa Helena,510619,51010
5106208,Nova Brasilândia,Nova Brasilândia,510620,51002
5106216,Nova Canaã do Norte,Nova Canaã do Norte,510621,51010
5106224,Nova Mutum,Nova Mutum,510622,51014
5106232,Nova Olímpia,Nova Olímpia,510623,51007
5106240,Nova Ubiratã,Nova Ubiratã,510624,51014
5106257,Nova Xavantina,Nova Xavantina,510625,51005
5106265,Novo Mundo,Novo Mundo,510626,51015
5106273,Novo Horizonte do Norte,Novo Horizonte do Norte,510627,51016
5106281,Novo São Joaquim,Novo São Joaquim,510628,51005
5106299,Paranaíta,Paranaíta,510629,51001
5106307,Paranatinga,Paranatinga,510630,51013
5106315,Novo Santo Antônio,Novo Santo Antônio,510631,51009
5106372,Pedra Preta,Pedra Preta,510637,51013
5106422,Peixoto de Azevedo,Peixoto de Azevedo,510642,51015
5106455,Planalto da Serra,Planalto da Serra,510645,51002
5106505,Poconé,Poconé,510650,51002
5106653,Pontal do Araguaia,Pontal do Araguaia,510665,51005
5106703,Ponte Branca,Ponte Branca,510670,51005
5106752,Pontes e Lacerda,Pontes e Lacerda,510675,51012
5106778,Porto Alegre do Norte,Porto Alegre do Norte,510677,51003
5106802,Porto dos Gaúchos,Porto dos Gaúchos,510680,51016
5106828,Porto Esperidião,Porto Esperidião,510682,51011
5106851,Porto Estrela,Porto Estrela,510685,51007
5107008,Poxoréo,Poxoréo,510700,51013
5107040,Primavera do Leste,Primavera do Leste,510704,51013
5107065,Querência,Querência,510706,51006
5107107,São José dos Quatro Marcos,São José dos Quatro Marcos,510710,51011
5107156,Reserva do Cabaçal,Reserva do Cabaçal,510715,51011
5107180,Ribeirão Cascalheira,Ribeirão Cascalheira,510718,51006
5107198,Ribeirãozinho,Ribeirãozinho,510719,51005
5107206,Rio Branco,Rio Branco,510720,51011
5107248,Santa Carmem,Santa Carmem,510724,51014
5107263,Santo Afonso,Santo Afonso,510726,51007
5107297,São José do Povo,São José do Povo,510729,51013
5107305,São José do Rio Claro,São José do Rio Claro,510730,51004
5107354,São José do Xingu,São José do Xingu,510735,51003
5107404,São Pedro da Cipa,São Pedro da Cipa,510740,51013
5107578,Rondolândia,Rondolândia,510757,51012
5107602,Rondonópolis,Rondonópolis,510760,51013
5107701,Rosário Oeste,Rosário Oeste,510770,51004
5107743,Santa Cruz do Xingu,Santa Cruz do Xingu,510774,51003
5107750,Salto do Céu,Salto do Céu,510775,51011
5107768,Santa Rita do Trivelato,Santa Rita do Trivelato,510776,51014
5107776,Santa Terezinha,Santa Terezinha,510777,51003
5107792,Santo Antônio do Leste,Santo Antônio do Leste,510779,51013
5107800,Santo Antônio do Leverger,Santo Antônio do Leverger,510780,51002
5107859,São Félix do Araguaia,São Félix do Araguaia,510785,51009
5107875,Sapezal,Sapezal,510787,51007
5107883,Serra Nova Dourada,Serra Nova Dourada,510788,51009
5107909,Sinop,Sinop,510790,51014
5107925,Sorriso,Sorriso,510792,51014
5107941,Tabaporã,Tabaporã,510794,51016
5107958,Tangará da Serra,Tangará da Serra,510795,51007
5108006,Tapurah,Tapurah,510800,51014
5108055,Terra Nova do Norte,Terra Nova do Norte,510805,51015
5108105,Tesouro,Tesouro,510810,51013
5108204,Torixoréu,Torixoréu,510820,51005
5108303,União do Sul,União do Sul,510830,51014
5108352,Vale de São Domingos,Vale de São Domingos,510835,51012
5108402,Várzea Grande,Várzea Grande,510840,51002
5108501,Vera,Vera,510850,51014
5108600,Vila Rica,Vila Rica,510860,51003
5108808,Nova Guarita,Nova Guarita,510880,51010
5108857,Nova Marilândia,Nova Marilândia,510885,51007
5108907,Nova Maringá,Nova Maringá,510890,51004
5108956,Nova Monte Verde,Nova Monte Verde,510895,51001
5200050,Abadia de Goiás,Abadia de Goiás,520005,52001
5200100,Abadiânia,Abadiânia,520010,52011
5200134,Acreúna,Acreúna,520013,52015
5200159,Adelândia,Adelândia,520015,52010
5200175,Água Fria de Goiás,Água Fria de Goiás,520017,52003
5200209,Água Limpa,Água Limpa,520020,52017
5200258,Águas Lindas de Goiás,Águas Lindas de Goiás,520025,52004
5200308,Alexânia,Alexânia,520030,52011
5200506,Aloândia,Aloândia,520050,52017
5200555,Alto Horizonte,Alto Horizonte,520055,52014
5200605,Alto Paraíso de Goiás,Alto Paraíso de Goiás,520060,52003
5200803,Alvorada do Norte,Alvorada do Norte,520080,52007
5200829,Amaralina,Amaralina,520082,52014
5200852,Americano do Brasil,Americano do Brasil,520085,52012
5200902,Amorinópolis,Amorinópolis,520090,52009
5201108,Anápolis,Anápolis,520110,52011
5201207,Anhanguera,Anhanguera,520120,52005
5201306,Anicuns,Anicuns,520130,52001
5201405,Aparecida de Goiânia,Aparecida de Goiânia,520140,52002
5201454,Aparecida do Rio Doce,Aparecida do Rio Doce,520145,52015
5201504,Aporé,Aporé,520150,52016
5201603,Araçu,Araçu,520160,52001
5201702,Aragarças,Aragarças,520170,52009
5201801,Aragoiânia,Aragoiânia,520180,52002
5202155,Araguapaz,Araguapaz,520215,52012
5202353,Arenópolis,Arenópolis,520235,52009
5202502,Aruanã,Aruanã,520250,52012
5202601,Aurilândia,Aurilândia,520260,52010
5202809,Avelinópolis,Avelinópolis,520280,52001
5203104,Baliza,Baliza,520310,52009
5203203,Barro Alto,Barro Alto,520320,52018
5203302,Bela Vista de Goiás,Bela Vista de Goiás,520330,52002
5203401,Bom Jardim de Goiás,Bom Jardim de Goiás,520340,52009
5203500,Bom Jesus de Goiás,Bom Jesus de Goiás,520350,52017
5203559,Bonfinópolis,Bonfinópolis,520355,52002
5203575,Bonópolis,Bonópolis,520357,52008
5203609,Brazabrantes,Brazabrantes,520360,52001
5203807,Britânia,Britânia,520380,52012
5203906,Buriti Alegre,Buriti Alegre,520390,52017
5203939,Buriti de Goiás,Buriti de Goiás,520393,52010
5203962,Buritinópolis,Buritinópolis,520396,52007
5204003,Cabeceiras,Cabeceiras,520400,52003
5204102,Cachoeira Alta,Cachoeira Alta,520410,52015
5204201,Cachoeira de Goiás,Cachoeira de Goiás,520420,52010
5204250,Cachoeira Dourada,Cachoeira Dourada,520425,52017
5204300,Caçu,Caçu,520430,52015
5204409,Caiapônia,Caiapônia,520440,52016
5204508,Caldas Novas,Caldas Novas,520450,52005
5204557,Caldazinha,Caldazinha,520455,52002
5204607,Campestre de Goiás,Campestre de Goiás,520460,52001
5204656,Campinaçu,Campinaçu,520465,52008
5204706,Campinorte,Campinorte,520470,52014
5204805,Campo Alegre de Goiás,Campo Alegre de Goiás,520480,52005
5204854,Campo Limpo de Goiás,Campo Limpo de Goiás,520485,52011
5204904,Campos Belos,Campos Belos,520490,52006
5204953,Campos Verdes,Campos Verdes,520495,52013
5205000,Carmo do Rio Verde,Carmo do Rio Verde,520500,52013
5205059,Castelândia,Castelândia,520505,52015
5205109,Catalão,Catalão,520510,52005
5205208,Caturaí,Caturaí,520520,52001
5205307,Cavalcante,Cavalcante,520530,52006
5205406,Ceres,Ceres,520540,52013
5205455,Cezarina,Cezarina,520545,52002
5205471,Chapadão do Céu,Chapadão do Céu,520547,52016
5205497,Cidade Ocidental,Cidade Ocidental,520549,52004
5205513,Cocalzinho de Goiás,Cocalzinho de Goiás,520551,52011
5205521,Colinas do Sul,Colinas do Sul,520552,52014
5205703,Córrego do Ouro,Córrego do Ouro,520570,52010
5205802,Corumbá de Goiás,Corumbá de Goiás,520580,52011
5205901,Corumbaíba,Corumbaíba,520590,52005
5206206,Cristalina,Cristalina,520620,52004
5206305,Cristianópolis,Cristianópolis,520630,52002
5206404,Crixás,Crixás,520640,52013
5206503,Cromínia,Cromínia,520650,52002
5206602,Cumari,Cumari,520660,52005
5206701,Damianópolis,Damianópolis,520670,52007
5206800,Damolândia,Damolândia,520680,52001
5206909,Davinópolis,Davinópolis,520690,52005
5207105,Diorama,Diorama,520710,52009
5207253,Doverlândia,Doverlândia,520725,52016
5207352,Edealina,Edealina,520735,52002
5207402,Edéia,Edéia,520740,52002
5207501,Estrela do Norte,Estrela do Norte,520750,52008
5207535,Faina,Faina,520753,52012
5207600,Fazenda Nova,Fazenda Nova,520760,52009
5207808,Firminópolis,Firminópolis,520780,52010
5207907,Flores de Goiás,Flores de Goiás,520790,52003
5208004,Formosa,Formosa,520800,52003
5208103,Formoso,Formoso,520810,52008
5208152,Gameleira de Goiás,Gameleira de Goiás,520815,52011
5208301,Divinópolis de Goiás,Divinópolis de Goiás,520830,52006
5208400,Goianápolis,Goianápolis,520840,52011
5208509,Goiandira,Goiandira,520850,52005
5208608,Goianésia,Goianésia,520860,52018
5208707,Goiânia,Goiânia,520870,52001
5208806,Goianira,Goianira,520880,52001
5208905,Goiás,Goiás,520890,52012
5209101,Goiatuba,Goiatuba,520910,52017
5209150,Gouvelândia,Gouvelândia,520915,52017
5209200,Guapó,Guapó,520920,52001
5209291,Guaraíta,Guaraíta,520929,52012
5209408,Guarani de Goiás,Guarani de Goiás,520940,52007
5209457,Guarinos,Guarinos,520945,52013
5209606,Heitoraí,Heitoraí,520960,52012
5209705,Hidrolândia,Hidrolândia,520970,52002
5209804,Hidrolina,Hidrolina,520980,52014
5209903,Iaciara,Iaciara,520990,52007
5209937,Inaciolândia,Inaciolândia,520993,52017
5209952,Indiara,Indiara,520995,52002
5210000,Inhumas,Inhumas,521000,52001
5210109,Ipameri,Ipameri,521010,52005
5210158,Ipiranga de Goiás,Ipiranga de Goiás,521015,52013
5210208,Iporá,Iporá,521020,52009
5210307,Israelândia,Israelândia,521030,52009
5210406,Itaberaí,Itaberaí,521040,52012
5210562,Itaguari,Itaguari,521056,52001
5210604,Itaguaru,Itaguaru,521060,52018
5210802,Itajá,Itajá,521080,52015
5210901,Itapaci,Itapaci,521090,52013
5211008,Itapirapuã,Itapirapuã,521100,52012
5211206,Itapuranga,Itapuranga,521120,52012
5211305,Itarumã,Itarumã,521130,52015
5211404,Itauçu,Itauçu,521140,52001
5211503,Itumbiara,Itumbiara,521150,52017
5211602,Ivolândia,Ivolândia,521160,52009
5211701,Jandaia,Jandaia,521170,52002
5211800,Jaraguá,Jaraguá,521180,52018
5211909,Jataí,Jataí,521190,52016
5212006,Jaupaci,Jaupaci,521200,52009
5212055,Jesúpolis,Jesúpolis,521205,52001
5212105,Joviânia,Joviânia,521210,52017
5212204,Jussara,Jussara,521220,52012
5212253,Lagoa Santa,Lagoa Santa,521225,52015
5212303,Leopoldo de Bulhões,Leopoldo de Bulhões,521230,52002
5212501,Luziânia,Luziânia,521250,52004
5212600,Mairipotaba,Mairipotaba,521260,52002
5212709,Mambaí,Mambaí,521270,52007
5212808,Mara Rosa,Mara Rosa,521280,52014
5212907,Marzagão,Marzagão,521290,52005
5212956,Matrinchã,Matrinchã,521295,52012
5213004,Maurilândia,Maurilândia,521300,52015
5213053,Mimoso de Goiás,Mimoso de Goiás,521305,52018
5213087,Minaçu,Minaçu,521308,52008
5213103,Mineiros,Mineiros,521310,52016
5213400,Moiporá,Moiporá,521340,52009
5213509,Monte Alegre de Goiás,Monte Alegre de Goiás,521350,52006
5213707,Montes Claros de Goiás,Montes Claros de Goiás,521370,52009
5213756,Montividiu,Montividiu,521375,52015
5213772,Montividiu do Norte,Montividiu do Norte,521377,52008
5213806,Morrinhos,Morrinhos,521380,52017
5213855,Morro Agudo de Goiás,Morro Agudo de Goiás,521385,52013
5213905,Mossâmedes,Mossâmedes,521390,52012
5214002,Mozarlândia,Mozarlândia,521400,52012
5214051,Mundo Novo,Mundo Novo,521405,52008
5214101,Mutunópolis,Mutunópolis,521410,52008
5214408,Nazário,Nazário,521440,52001
5214507,Nerópolis,Nerópolis,521450,52001
5214606,Niquelândia,Niquelândia,521460,52014
5214705,Nova América,Nova América,521470,52013
5214804,Nova Aurora,Nova Aurora,521480,52005
5214838,Nova Crixás,Nova Crixás,521483,52012
5214861,Nova Glória,Nova Glória,521486,52013
5214879,Nova Iguaçu de Goiás,Nova Iguaçu de Goiás,521487,52014
5214903,Nova Roma,Nova Roma,521490,52007
5215009,Nova Veneza,Nova Veneza,521500,52001
5215207,Novo Brasil,Novo Brasil,521520,52009
5215231,Novo Gama,Novo Gama,521523,52004
5215256,Novo Planalto,Novo Planalto,521525,52008
5215306,Orizona,Orizona,521530,52002
5215405,Ouro Verde de Goiás,Ouro Verde de Goiás,521540,52001
5215504,Ouvidor,Ouvidor,521550,52005
5215603,Padre Bernardo,Padre Bernardo,521560,52018
5215652,Palestina de Goiás,Palestina de Goiás,521565,52009
5215702,Palmeiras de Goiás,Palmeiras de Goiás,521570,52010
5215801,Palmelo,Palmelo,521580,52005
5215900,Palminópolis,Palminópolis,521590,52010
5216007,Panamá,Panamá,521600,52017
5216304,Paranaiguara,Paranaiguara,521630,52015
5216403,Paraúna,Paraúna,521640,52010
5216452,Perolândia,Perolândia,521645,52016
5216809,Petrolina de Goiás,Petrolina de Goiás,521680,52001
5216908,Pilar de Goiás,Pilar de Goiás,521690,52013
5217104,Piracanjuba,Piracanjuba,521710,52002
5217203,Piranhas,Piranhas,521720,52009
5217302,Pirenópolis,Pirenópolis,521730,52011
5217401,Pires do Rio,Pires do Rio,521740,52005
5217609,Planaltina,Planaltina,521760,52003
5217708,Pontalina,Pontalina,521770,52002
5218003,Porangatu,Porangatu,521800,52008
5218052,Porteirão,Porteirão,521805,52015
5218102,Portelândia,Portelândia,521810,52016
5218300,Posse,Posse,521830,52007
5218391,Professor Jamil,Professor Jamil,521839,52002
5218508,Quirinópolis,Quirinópolis,521850,52015
5218607,Rialma,Rialma,521860,52013
5218706,Rianápolis,Rianápolis,521870,52013
5218789,Rio Quente,Rio Quente,521878,52005
5218805,Rio Verde,Rio Verde,521880,52015
5218904,Rubiataba,Rubiataba,521890,52013
5219001,Sanclerlândia,Sanclerlândia,521900,52010
5219100,Santa Bárbara de Goiás,Santa Bárbara de Goiás,521910,52001
5219209,Santa Cruz de Goiás,Santa Cruz de Goiás,521920,52005
5219258,Santa Fé de Goiás,Santa Fé de Goiás,521925,52012
5219308,Santa Helena de Goiás,Santa Helena de Goiás,521930,52015
5219357,Santa Isabel,Santa Isabel,521935,52013
5219407,Santa Rita do Araguaia,Santa Rita do Araguaia,521940,52016
5219456,Santa Rita do Novo Destino,Santa Rita do Novo Destino,521945,52018
5219506,Santa Rosa de Goiás,Santa Rosa de Goiás,521950,52001
5219605,Santa Tereza de Goiás,Santa Tereza de Goiás,521960,52008
5219704,Santa Terezinha de Goiás,Santa Terezinha de Goiás,521970,52013
5219712,Santo Antônio da Barra,Santo Antônio da Barra,521971,52015
5219738,Santo Antônio de Goiás,Santo Antônio de Goiás,521973,52001
5219753,Santo Antônio do Descoberto,Santo Antônio do Descoberto,521975,52004
5219803,São Domingos,São Domingos,521980,52007
5219902,São Francisco de Goiás,São Francisco de Goiás,521990,52001
5220009,São João d'Aliança,São João d'Aliança,522000,52003
5220058,São João da Paraúna,São João da Paraúna,522005,52010
5220108,São Luís de Montes Belos,São Luís de Montes Belos,522010,52010
5220157,São Luíz do Norte,São Luíz do Norte,522015,52013
5220207,São Miguel do Araguaia,São Miguel do Araguaia,522020,52008
5220264,São Miguel do Passa Quatro,São Miguel do Passa Quatro,522026,52002
5220280,São Patrício,São Patrício,522028,52013
5220405,São Simão,São Simão,522040,52015
5220454,Senador Canedo,Senador Canedo,522045,52002
5220504,Serranópolis,Serranópolis,522050,52016
